	Domain	Phylum	Class	Order	Family	Genus	Species
8774ff96bec7ebfefeba8647f32d6aa2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	unculturedorganism
6df6b8fde8b6aafd4a8729ba473c0de9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	
bb2a11bb1ee88a92df58f04f7b04e8ba	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
785440df8a1196d9430a17c5c4dd1c71	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	
3a3fad6489b1c94c988c560ab021b9dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeUCG-001	
b02738aca4753c4810d8e155bd6524be	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		
2435b20eb910eb804b9e33dd51cc0d74	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	
d9665205cd33952adcb630f1531d689c	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Smithella	
031753c6d9f41a28e1efc571c43e1769	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	
7dbb4abafe12c1ff9e07478e7ef9e203	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
e5780c49ecfa4ad0f4500796847c14a5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
c4db3f03d5b5b413d854be12fc521a32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d970e8bc3136dc41cb3fc55956baef86	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
67e786df4bd7ffe42b17907db62caeee	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
c09ce581d317297ce0f862916bab1881	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
5ff5fa1fccb547e0479581b28064c120	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	unculturedbacterium	unculturedbacterium
1085afce4b356f571b028f23bf08c0d2	Bacteria	Planctomycetes	OM190				
cd7309e9e82d1ef24029eb8dbc98c806	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	unculturedbacterium
60b005e293fdcf1b4a560b27c023adfa	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
15f7ef1a0045972026c4e3a1f6647c9a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup	metagenome	metagenome
02823468bbca77a43267fc571a4c9d18	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
3d5a61cc1a6e1120db53ef9d3b505a4c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	
8abb1c6d9cd17b9b86dfd0ef202cd9f8	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
743d45357d48c4af92b760158a56404b	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
3f67c0bf986306f8a61ec0bdab5d7f4a	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
b78c518752678b6a249116a766c43fe0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
1b57ec884661eef43efffbc47ddd8141	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
f66baeda40b53b1b008bf4b42a0962f9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
06429c3bcf33bbe215406bb713d496ec	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
b8233b5988dfd430063751529ec898c7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
556218451400e27fd9e305323beefbb6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
fb632a5a74378fed6ba895c83abd726d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
94c8e490c98ae2fd8e5ef96cd8daa4df	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	
07140c3454d363cd6ff4e48360578616	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	Clostridiumsp.14AAG2-ana7-2
fc2388860dcc43725a3f4471940375d0	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa	
b143e8e71815635994cab6b673d99a3e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gillisia	
c4b60b265d2bb9f4e36535847c9c09b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium]xylanophilumgroup	
1c68c182abbbc13f38c977d1d266d4cc	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	
eac43b22781026e9830087da8b95abb4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	
31a1b6b78ce4115e7f80f3306248e510	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	
776c426f4b0e53ccd6114f2528850ec5	Bacteria	Firmicutes					
22e6bf98933da55b4de6e9940cecfcc0	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	SynechococcusCC9902	
4d3cbcfec997c15ccea3dbe832ac1a40	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedbacterium
fc0a5cf90481f0b1534c2a6a2328f1e2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Oligella	
de3cacbb98434d30f6924b3f637aac2a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
514e11c6eb064485644d8d21def5ece2	Bacteria	Chloroflexi	Anaerolineae	Thermoflexales	Thermoflexaceae	Thermoflexus	ThermoflexushugenholtziiJAD2
e81287375dc580e7a69da41a17dde45d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
528ba61d66fcc9e1963c5f8da3421930	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
4073ccd449cebb7c51e907d51909f885	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	
4d79e2e1cdd96138edd77ce65d940544	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae	Aquitalea	
b5917a9f341b06d2a40e7596e297ab40	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium	
1f7ae33d33d7405fcb3770d133f9913c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RikenellaceaeRC9gutgroup	unculturedprokaryote
1657e8fa2eb205ae4c432259ffff0ef5	Bacteria	Firmicutes	Clostridia	Clostridiales			
134eb77e436fed3f8a76175a60bdf71d	Bacteria	Actinobacteria	Acidimicrobiia	uncultured	unculturedforestsoilbacterium	unculturedforestsoilbacterium	unculturedforestsoilbacterium
5335cbdcbabe2bf445174edbe29fad21	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales			
366a27b75d58b54c0ce6c6880562a57b	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	
43e38d01bc4867c7c88ab62c9c7d396a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	DMER64	
891f003327d2768d3ac6620fb866bfee	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
0a0da05b5f8746c4ab1b18b8f3b3c9a4	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae		
91e8696b1591b1b82b67ab30b8673db7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	
e15045b37b7619278610f521acd0eb07	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
4821a2336772ee68497bd23f49427cac	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
4ceb3aa005b1a7433a02b856ea20c7f2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	bacteriumenrichmentculturecloneLA29
bdeb808ea54cf3875d3c3dadd28f529f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
c3c86979aa51b24a23f5f3e3cbc00d55	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	FamilyIII	Thermoanaerobacterium	
ca76ef90408479d4ca1fb2fb36c13bfe	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86clade	unculturedgammaproteobacteriumHF0070_25G02	unculturedgammaproteobacteriumHF0070_25G02	unculturedgammaproteobacteriumHF0070_25G02
799e8967c151bcfe6fe1e5c24488ed20	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	uncultured	
6c05706dcbd1aafc793485a77a7c7159	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	
d311e98d5be2d5ddba642a670059ea2b	Bacteria						
ca92511791c49766c78ea6731be0d8f3	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
bfc1ec63e99545a15dff65f34a005bfc	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
6d039fd4f41fff7d675f5e2ff9704d38	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
d35a19def4131acd5a7f2c50cb8302bc	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
84fdb627435ada810b62235b41941f38	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae		
90c43857e84427f5ba5700d261d62654	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	
ebd790355bb5cc40d6df013bf6a2493f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
26daa8a0eb5b58ec2e75465fa9de2237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3e5dd985e70abbfa8b138a04676395e4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
2a6606b29418701547dbedf0e21c6f35	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	A2	unculturedbacterium
0ec816a7718cb115ac5cde5431b7c0e3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	OM43clade	
46b1330f0ddbbb447c7043ebcec1b8b3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
05c6cc613eb330319df37acc03eff36f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
2698dd59b4d865c585096d605ded8cc8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
e5b2f2099519176cfbef35b4ea4c78be	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	
5934eeff6e79a3d42bc868f30427519c	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
b74ff57e3f129de65cd9786a876cf76e	Archaea	Euryarchaeota	Thermoplasmata	MarineGroupII	unculturedmarinearchaeonDCM3921	unculturedmarinearchaeonDCM3921	unculturedmarinearchaeonDCM3921
cf59d8cb8d843eb08d90f363a9fedbba	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3bfb75c405f68e77807d4d2f4c2fa94b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
80f6c3af0e9f4319ff0b0428b259546d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
42988d48b0583292e81e0886d17ac8a0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ASF356	
f81fcc875bc6f104f33a7de795af1e47	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	
f10c96594376b977bc72c9010321ad51	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
8488b258fa1c3a2a24b3ea1f720280a7	Bacteria	Proteobacteria	Alphaproteobacteria				
3d57fdbe1c18f796cb93a590dcb87319	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
f9834dc0ab13debae1cefb83d8f66837	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	uncultured	metagenome
dbc78a6768aa8963676f013d07f2f25a	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
48b117b1f69ff5bb342fd3038fc9a075	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Verticia	
bea9b64117ac7ff5631c7570f6a1f08c	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
6ac394a1fd8270174d71cf282abb8f2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	unculturedbacterium
db888662c09a27be72b83bf30f4d78c5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
ed8d1bb2d597562dd25dcb0cabca04af	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
12759c2af2dc5b40103e14a4ef223490	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
bc07e81c64da6ed4d7faaa5e12a77e92	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
84727c5dc0c327508aea8e98bbbba1f1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	
aec18606daaecc98f7caa5130c7f1b19	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
671988ef67bd9b0fa48210757c345644	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3	unculturedbacterium	unculturedbacterium	unculturedbacterium
0d3897b197069c484d143a98602b618b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4marinegroup	
48f63c250af2f59d0749b2cea053e5d0	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	unculturedbacterium
8a0a0bea6c509e0c17b1cbb944d6a507	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacteriumsp.35
b8dfcdce8a0ef78ab3c6bbb51471de53	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
f9f922df56c3402d8ff2f4d0147c94d2	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	ErysipelotrichaceaeUCG-004	unculturedbacterium
8030195326ddacebccfbdd7415603d54	Bacteria	Firmicutes	Clostridia	Clostridiales			
baf2eca8e7d045786c20470ff91704ef	Bacteria	Acidobacteria	Subgroup17				
b7af2dcf47098870625d57a9e216be75	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
81df0bdf605ea0edb6d353221ccb554d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
0939fd9ec94fd7681cfa908a6aaa9ef2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d25bf1cd583d69c813dbce7ff48e60a5	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
0d0160c86c2376272f9251926069fee7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	LachnospiraceaebacteriumCOE1
15e02a40e65398f7ff45123a5916b6ba	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Duganella	
e3d2e12d86db1df1821c279cbceea9cd	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedbacterium
065dcce8e549b3017fd5483e25e4d60c	Bacteria						
d6bd8b2116a729ed52433323ce1c65d4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
85117285c7ecec3aef30771e090b6208	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
1776209311d4b28901bac6049e407ef2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
ec30a0b6a4bfbb658e91e3ea9d18c87c	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedbacterium
8dc0ca7dfa304bfccd6c9b3c0600b10b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
c2d8a2bce4390b9929176b3fd731740c	Bacteria	Firmicutes	Clostridia	Clostridiales			
874e05ac52d42f4493363133b65b10b6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	
572234192ec6f76914173b18f1d376ca	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
35173af2005a90de91c439d5619da754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
9ff58734b2c4f8aafa39e51d70d09a8b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	
b603b23545130230ba9c9fcc261aba89	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
6150823181893041005c96928a7aa0a5	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	
b92cd2610bcae8f1156d93daa73ec314	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
b4cef46fdf5bca149e2ff0365e0ef13a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
9103a741652757572aa106aa017877ae	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
31b52784bb4854dd6200fab597b231c8	Bacteria	Bacteroidetes	Ignavibacteria	Kryptoniales	BSV26	unculturedbacterium	unculturedbacterium
abedec77e41887558ebf369e8bb83a3e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	Clostridiumsp.Clone-47
e345d3860b914314eb8bb84f763ed5b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	unculturedClostridialesbacterium
b82bbacfff6c30d495c89b70c8234741	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter	
ec708d493d24691f5fa5d84324199eb8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
f8ec6cd8680bb91dffbc710a734b23d6	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	
728017c0cc7c371dd9c4dd914fd7c726	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	
fcc1b95471972cd6638db03483372f54	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
627562e682015b92ef9f5ec1f96c71a6	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	unculturedPlanctomycetalesbacterium
209e045281c99ea960e0b9ff15dc2f0c	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
168265f0e9c91d496ea470daab86be5e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
4a75404fd917863f22b3bda3011e7b39	Bacteria	Chloroflexi	OLB14				
eef066fd6c5bbf3568b7f7292cb9247b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
5f0439302de9415512da99344ea26237	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales			
d2952861293d566ff9ecd8403d76559c	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Syner-01	
9c78f5bc5e7a231c81e808881f00aa8b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
53ed18ee7055059b8d5b45f358109456	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
d364c7445d76f535bafa4f657eda44ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
541f1e2fc02a02c8a420443a9602fdc1	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324clade(MarinegroupB)	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5	unculturedbacteriumzdt-33i5
fac23d1b89081c0e6ac5a4c23661c891	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
7505befd26d86a3b1535f56649eec074	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
d698894f535d048ec3a132ffe9158529	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	unculturedbacterium
b484c4342a85d45b7120780277debbbc	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Zoogloea	
ce8c4f3253536e52a59291d3c0a3689a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	
72befb79dc1681ea8f96a447945e8cd0	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	
e7200ce0d8cb3b7cb617bd13eb081352	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
023a8543fe26e812fefdabb9925d93f2	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	CandidatusMicrothrix	unculturedbacterium
7bbd691c2b531292e2a498aa23b5d6e3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1aquaticgroup	
ccf96f03c1aeb9c5586c2adbfd9180f3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Inhella	unculturedbetaproteobacterium
5d1f06681dd26d530ae0160f21a434cc	Bacteria	Firmicutes	Clostridia	Clostridiales			
46aaffa7bb7c500f6d014f1b97bb6f07	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
c10fe3a67b86023500a2f53750b28365	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	
834d1c2c559d1f35f0e9f4b61bf6d4ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
a561ec1d2f70aeeecc955c16f2b7cfac	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	Paraburkholderiatropica	Paraburkholderiatropica
486569c0947bc5c02d72cea5fb92ec67	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
4970687944e4a7416051850c12662674	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	
0903352958d3a81271c3e1a40b82966d	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
ce95f2f39942f418574a1f69fd715039	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7adb327f51019215db6a12aea2d8a962	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
85222d9bf15993c21dfbbea2cbe9cfc1	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
48540e09f7459d6ebe92b20d315d2fd0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	uncultured	
90f5791c3e4d6146a4c4d68f32758a18	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
52bf95fb707ed1c6b0341a02b5b4a49e	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
0ac9a0cb8f7f8a4b4acbcd97cecb8be2	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	
cfc0d2c1f1acec127ac713d2e6e622ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
fed4f49fa1a0c50e755b94d4925bac37	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
c8a09eafbecf08d9e3697e9e9e46bb29	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
b5df4c52f509da225bba02d1a39c3cab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
6f450101f9945129a58efd97d5faadf9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	unculturedbacterium
6da98d8f0a9a835af9f9134a566413b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
a019351a66c117adceb4f794e3004f68	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3			
9f2ef5a85ebd0720172c6e7547481d56	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae		
cb2f4fd5beee84868181e87b44736ef1	Bacteria	Proteobacteria	Alphaproteobacteria				
dcc1b144eba4bc30d3e397f8e2ec0a77	Bacteria	Firmicutes	Clostridia	Clostridiales			
6ecdcf278b4814754deac90323e7bd96	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	
591e1213029180e9c74ef33d51593a2f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3bcbf7ef10073467c2463f25a57e73a8	Bacteria	Proteobacteria					
f072975c194807183656d0ec2d53e2e5	Bacteria	Bacteroidetes	Bacteroidia				
2f15b37e268dd8694997c399b3c8142f	Bacteria	Firmicutes	Clostridia	Clostridiales			
52d9bcb6c386b135e203da33c67cc5b0	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
b99efc36a15e319d0f5334dd553a1591	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	
0c346a31719a41e41435c67a81a9b760	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	CandidatusActinomarina	
9fc370249c4ed506eed66374f75d652c	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	
b379bb3bfa9c09ba04cbe1d3a975a0b6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
f9838b278594722dcbbbc69c704a1e3a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
